Vehicle,PaymentYear,TotalPayment
"Porsche Panamera 4S 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",12,145400.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",1,15074.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",2,30148.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",3,45222.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",4,60296.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",5,75370.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",6,78020.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",7,80670.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",8,83320.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",9,85970.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",10,88620.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",11,91270.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",12,93920.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",1,10701.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",2,21402.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",3,32103.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",4,42804.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",5,53505.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",6,56155.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",7,58805.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",8,61455.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",9,64105.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",10,66755.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",11,69405.0
"Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8)",12,72055.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",1,10561.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",2,21122.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",3,31683.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",4,42244.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",5,52805.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",6,55455.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",7,58105.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",8,60755.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",9,63405.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",10,66055.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",11,68705.0
"Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8)",12,71355.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",1,12811.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",2,25622.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",3,38433.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",4,51244.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",5,64055.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",6,66705.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",7,69355.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",8,72005.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",9,74655.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",10,77305.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",11,79955.0
"Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8)",12,82605.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",1,18737.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",2,37474.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",3,56211.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",4,74948.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",5,93685.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",6,96335.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",7,98985.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",8,101635.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",9,104285.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",10,106935.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",11,109585.0
"Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo",12,112235.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",1,18690.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",2,37380.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",3,56070.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",4,74760.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",5,93450.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",6,96700.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",7,99950.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",8,103200.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",9,106450.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",10,109700.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",11,112950.0
"Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",12,116200.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",1,11050.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",2,22100.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",3,33150.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",4,44200.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",5,55250.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",6,57900.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",7,60550.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",8,63200.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",9,65850.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",10,68500.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",11,71150.0
"Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",12,73800.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",1,18569.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",2,37138.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",3,55707.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",4,74276.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",5,92845.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",6,95495.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",7,98145.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",8,100795.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",9,103445.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",10,106095.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",11,108745.0
"Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd",12,111395.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",1,28130.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",2,56260.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",3,84390.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",4,112520.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",5,140650.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",6,143900.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",7,147150.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",8,150400.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",9,153650.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",10,156900.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",11,160150.0
"Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",12,163400.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",1,30690.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",2,61380.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",3,92070.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",4,122760.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",5,153450.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",6,156700.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",7,159950.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",8,163200.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",9,166450.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",10,169700.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",11,172950.0
"Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",12,176200.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",1,26670.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",2,53340.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",3,80010.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",4,106680.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",5,133350.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",6,136600.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",7,139850.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",8,143100.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",9,146350.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",10,149600.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",11,152850.0
"Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",12,156100.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",1,29230.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",2,58460.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",3,87690.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",4,116920.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",5,146150.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",6,149400.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",7,152650.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",8,155900.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",9,159150.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",10,162400.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",11,165650.0
"Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",12,168900.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",1,30690.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",2,61380.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",3,92070.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",4,122760.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",5,153450.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",6,156700.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",7,159950.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",8,163200.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",9,166450.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",10,169700.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",11,172950.0
"Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo",12,176200.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",1,23090.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",2,46180.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",3,69270.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",4,92360.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",5,115450.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",6,118700.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",7,121950.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",8,125200.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",9,128450.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",10,131700.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",11,134950.0
"Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo",12,138200.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",1,15074.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",2,30148.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",3,45222.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",4,60296.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",5,75370.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",6,78020.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",7,80670.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",8,83320.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",9,85970.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",10,88620.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",11,91270.0
"Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo",12,93920.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",1,11346.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",2,22692.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",3,34038.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",4,45384.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",5,56730.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",6,59380.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",7,62030.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",8,64680.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",9,67330.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",10,69980.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",11,72630.0
"Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6)",12,75280.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",1,15990.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",2,31980.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",3,47970.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",4,63960.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",5,79950.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",6,83200.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",7,86450.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",8,89700.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",9,92950.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",10,96200.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",11,99450.0
"Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",12,102700.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",1,19016.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",2,38032.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",3,57048.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",4,76064.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",5,95080.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",6,98330.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",7,101580.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",8,104830.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",9,108080.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",10,111330.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",11,114580.0
"Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo",12,117830.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",1,3250.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",2,6500.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",3,9750.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",4,13000.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",5,16250.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",6,19500.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",7,22750.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",8,26000.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",9,29250.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",10,32500.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",11,35750.0
"BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo",12,39000.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",1,23230.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",2,46460.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",3,69690.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",4,92920.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",5,116150.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",6,119400.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",7,122650.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",8,125900.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",9,129150.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",10,132400.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",11,135650.0
"BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo",12,138900.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",1,14070.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",2,28140.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",3,42210.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",4,56280.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",5,70350.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",6,73000.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",7,75650.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",8,78300.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",9,80950.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",10,83600.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",11,86250.0
"Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd",12,88900.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",1,13330.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",2,26660.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",3,39990.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",4,53320.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",5,66650.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",6,69300.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",7,71950.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",8,74600.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",9,77250.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",10,79900.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",11,82550.0
"Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd",12,85200.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",1,14018.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",2,28036.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",3,42054.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",4,56072.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",5,70090.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",6,72740.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",7,75390.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",8,78040.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",9,80690.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",10,83340.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",11,85990.0
"Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd",12,88640.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",1,14200.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",2,28400.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",3,42600.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",4,56800.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",5,71000.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",6,74250.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",7,77500.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",8,80750.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",9,84000.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",10,87250.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",11,90500.0
"Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo",12,93750.0
